Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
255084,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,Grays Harbor,Chehalis River (lower),46.9581485,-123.8346,GNIS,Approximate,Grays Harbor,17100105,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255090,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,Grays Harbor,Chehalis River/Garrard Creek,46.8184323,-123.2529,GNIS,Approximate,Upper Chehalis,17100103,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255019,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Sammamish River,47.7534313,-122.2584,GNIS,Centroid,Lake Washington,17110012,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255020,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Lake Washington,47.6167653,-122.264,GNIS,Approximate,Lake Washington,17110012,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166615,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Lake Washington,47.6167653,-122.264,GNIS,Approximate,Lake Washington,17110012,2006,,,established,,Literature,,,Freshwater,15637,News,2006,"Dodge, J.",Add nutria to list of Capitol Lake invaders.,The Olympian,,15640,News,2006,"Stiffler, L.",Bucktoothed rodent joins region's invasive species.,Seattle Post-Intelligencer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241832,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Seattle area,47.6204865,-122.351,GNIS,Centroid,Puget Sound,17110019,1943,,,established,Trappers taking nutria annually for several years.,Literature,,,Freshwater,17109,Journal Article,1943,"Larrison, E.J.",Feral Coypus in the Pacific Northwest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241851,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Green River area,47.288712,-122.089,GNIS,Centroid,Duwamish,17110013,1935,,,established,Nutria escaped after unprecedented flooding event broke enclosure fences.,Literature,,,Freshwater,17038,Journal Article,1948,"Ashbrook, F.G.",Nutrias grow in the United States.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250073,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Lake Washington,47.6167653,-122.264,GNIS,Approximate,Lake Washington,17110012,1958,,,established,,Literature,,,Freshwater,17133,Journal Article,1958,"Presnall, C.C.",The Present Status of Exotic Mammals in the United States.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241852,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Lake Washington,47.6167653,-122.264,GNIS,Approximate,Lake Washington,17110012,1948,,,established,,Literature,,,Freshwater,17038,Journal Article,1948,"Ashbrook, F.G.",Nutrias grow in the United States.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241831,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Sammamish River,47.7534313,-122.2584,GNIS,Centroid,Lake Washington,17110012,1941,12,1,established,"Specimens collected by professional fur trappers. According to residents in the area, a colony of ""beavers"" (nutria) live along the river.",Literature,,,Freshwater,17109,Journal Article,1943,"Larrison, E.J.",Feral Coypus in the Pacific Northwest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283649,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,"Kenmore, stormwater pond",47.74969,-122.24687,reported,Accurate,Lake Washington,17110012,2012,6,26,established,See voucher photo.,NAS sighting report,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468051,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Sammamish River,47.75288,-122.24112,reported,Accurate,Lake Washington,17110012,2018,7,24,unknown,,Literature,,,Freshwater,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735386,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.64621,-122.2921,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800205 target = _blank>EDDMapS report ID: 4800205</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735387,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65439,-122.29273,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800206 target = _blank>EDDMapS report ID: 4800206</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735388,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.69792,-122.21337,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800207 target = _blank>EDDMapS report ID: 4800207</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735389,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65317,-122.29932,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800208 target = _blank>EDDMapS report ID: 4800208</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735390,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65609,-122.29682,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800209 target = _blank>EDDMapS report ID: 4800209</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735391,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65368,-122.29281,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800210 target = _blank>EDDMapS report ID: 4800210</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735392,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.50491,-122.20307,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800211 target = _blank>EDDMapS report ID: 4800211</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735393,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.75791,-122.20396,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800212 target = _blank>EDDMapS report ID: 4800212</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735394,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65078,-122.29788,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800213 target = _blank>EDDMapS report ID: 4800213</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735395,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65496,-122.29016,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800214 target = _blank>EDDMapS report ID: 4800214</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735396,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.6675,-122.27345,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800215 target = _blank>EDDMapS report ID: 4800215</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735397,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65507,-122.29004,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800216 target = _blank>EDDMapS report ID: 4800216</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735398,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.63314,-122.34004,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800217 target = _blank>EDDMapS report ID: 4800217</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735399,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.6562,-122.29714,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800218 target = _blank>EDDMapS report ID: 4800218</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735400,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65159,-122.31505,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800219 target = _blank>EDDMapS report ID: 4800219</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735401,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.64061,-122.32985,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800220 target = _blank>EDDMapS report ID: 4800220</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735402,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65478,-122.29043,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800221 target = _blank>EDDMapS report ID: 4800221</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735403,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.623,-122.06944,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800222 target = _blank>EDDMapS report ID: 4800222</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735404,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65955,-122.3731,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800223 target = _blank>EDDMapS report ID: 4800223</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735405,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65477,-122.29032,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800224 target = _blank>EDDMapS report ID: 4800224</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735406,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65473,-122.29447,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800225 target = _blank>EDDMapS report ID: 4800225</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735407,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.64816,-122.27869,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800226 target = _blank>EDDMapS report ID: 4800226</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735408,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65367,-122.29266,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800227 target = _blank>EDDMapS report ID: 4800227</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735409,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65456,-122.295,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800228 target = _blank>EDDMapS report ID: 4800228</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735410,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.6562,-122.29679,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800229 target = _blank>EDDMapS report ID: 4800229</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735411,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.64405,-122.28871,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800230 target = _blank>EDDMapS report ID: 4800230</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735412,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.64454,-122.33657,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800231 target = _blank>EDDMapS report ID: 4800231</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735413,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.65816,-122.29792,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800232 target = _blank>EDDMapS report ID: 4800232</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735414,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,WA,King,Omitted by NAS,47.59628,-122.12248,reported,Accurate,Lake Washington,17110012,2006,1,1,unknown,<a href = https://www.eddmaps.org/distribution/point.cfm?id=4800233 target = _blank>EDDMapS report ID: 4800233</a>,Literature,,,,24369,Database,2019,Center for Invasive Species and Ecosystem Health.,EDDMapS: Early detection and distribution mapping system,The University of Georgia,"Tifton, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
